timestamp,hourly_usage,hourly_pct_left,hourly_reset_in,hourly_reset_at,weekly_pct_left,weekly_reset_in,weekly_reset_at,total_tokens_k,tokens_delta_k,plan
2026-07-18T16:30:01Z,,,,,90,6d 11h 4m,2026-07-25T03:34:13Z,246313,0,plus ($0.00)
2026-07-18T16:45:01Z,,,,,90,6d 10h 49m,2026-07-25T03:34:13Z,247008,695,plus ($0.00)
2026-07-18T17:00:01Z,,,,,90,6d 10h 34m,2026-07-25T03:34:13Z,247008,0,plus ($0.00)
2026-07-18T17:15:01Z,,,,,89,6d 10h 19m,2026-07-25T03:34:13Z,247698,690,plus ($0.00)
2026-07-18T17:30:01Z,,,,,89,6d 10h 4m,2026-07-25T03:34:13Z,247698,0,plus ($0.00)
2026-07-18T17:45:01Z,,,,,89,6d 9h 49m,2026-07-25T03:34:13Z,248371,673,plus ($0.00)
2026-07-18T18:00:01Z,,,,,89,6d 9h 34m,2026-07-25T03:34:13Z,248371,0,plus ($0.00)
2026-07-18T18:15:01Z,,,,,89,6d 9h 19m,2026-07-25T03:34:13Z,249056,685,plus ($0.00)
2026-07-18T18:30:02Z,,,,,88,6d 9h 4m,2026-07-25T03:34:13Z,249056,0,plus ($0.00)
2026-07-18T18:45:01Z,,,,,88,6d 8h 49m,2026-07-25T03:34:13Z,249805,749,plus ($0.00)
2026-07-18T19:00:01Z,,,,,86,6d 8h 34m,2026-07-25T03:34:13Z,249805,0,plus ($0.00)
2026-07-18T19:15:01Z,,,,,86,6d 8h 19m,2026-07-25T03:34:13Z,250500,695,plus ($0.00)
2026-07-18T19:30:01Z,,,,,86,6d 8h 4m,2026-07-25T03:34:13Z,199255,-51245,plus ($0.00)
2026-07-18T19:45:01Z,,,,,85,6d 7h 49m,2026-07-25T03:34:13Z,203259,4004,plus ($0.00)
2026-07-18T20:00:01Z,,,,,84,6d 7h 34m,2026-07-25T03:34:13Z,203259,0,plus ($0.00)
2026-07-18T20:15:01Z,,,,,83,6d 7h 19m,2026-07-25T03:34:13Z,204035,776,plus ($0.00)
2026-07-18T20:30:01Z,,,,,83,6d 7h 4m,2026-07-25T03:34:13Z,204035,0,plus ($0.00)
2026-07-18T20:45:01Z,,,,,83,6d 6h 49m,2026-07-25T03:34:13Z,204827,792,plus ($0.00)
